ID,Session,Run,Trial,Block,TrialStart,RT_press,RT_start_right,RT_start_left,RT_end_right,RT_end_left,right_positions,left_positions,time
96,1,1,1,1,0.016495899995788932,0.32901320001110435,0,0,0,0,[],[],0
96,1,1,1,1,0.01783069991506636,0.3447993998415768,0,0,0,0,[],[],0
96,1,1,2,1,8.03086160006933,0.24827730003744364,0,0,0,0,[],[],0
96,1,1,3,1,15.064127299934626,0.30011800001375377,0,0,0,0,[],[],0
96,1,1,4,1,22.83138919994235,0.2321503001730889,0,0,0,0,[],[],0
96,1,1,5,1,30.507347899954766,0.27219920000061393,0,0,0,0,[],[],0
