ID,Session,Run,Trial,Block,TrialStart,RT_press,RT_start_right,RT_start_left,RT_end_right,RT_end_left,right_positions,left_positions
10,1,1,1,1,0.015605299966409802,0.34968880005180836,0,0,0,0,[],[]
10,1,1,2,1,7.138756999978796,0.3004028999712318,0,0,0,0,[],[]
10,1,1,3,1,13.327277099946514,0.34931600000709295,0.5893036000197753,,0.7566086000297219,,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, -0.002822919050888828], [0, -0.03907835507743951], [-0.0197909514000153, -0.07875181200885029], [-0.02394140535591671, -0.13698023956664374], [-0.02394140535591671, -0.20473029678797594], [-0.02394140535591671, -0.2906691081101701], [-0.01588464179446103, -0.38808270389868005], [-0.006240939955748814, -0.4914778362706951], [0.0003814755474174092, -0.6462348363469901], [0.0009918364232852639, -0.7475547417410544], [0.005386434729533818, -0.8494850080109865], [0.014297703517204496, -0.9573968108644236]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]"
10,1,1,4,1,19.832710499991663,0.34892040002159774,0,0,0,0,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, -0.002822919050888828], [0, -0.03907835507743951], [-0.0197909514000153, -0.07875181200885029], [-0.02394140535591671, -0.13698023956664374], [-0.02394140535591671, -0.20473029678797594], [-0.02394140535591671, -0.2906691081101701], [-0.01588464179446103, -0.38808270389868005], [-0.006240939955748814, -0.4914778362706951], [0.0003814755474174092, -0.6462348363469901], [0.0009918364232852639, -0.7475547417410544], [0.005386434729533818, -0.8494850080109865], [0.014297703517204496, -0.9573968108644236]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]"
10,1,1,5,1,26.671007800032385,0.4325978000415489,0,0,0,0,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, -0.002822919050888828], [0, -0.03907835507743951], [-0.0197909514000153, -0.07875181200885029], [-0.02394140535591671, -0.13698023956664374], [-0.02394140535591671, -0.20473029678797594], [-0.02394140535591671, -0.2906691081101701], [-0.01588464179446103, -0.38808270389868005], [-0.006240939955748814, -0.4914778362706951], [0.0003814755474174092, -0.6462348363469901], [0.0009918364232852639, -0.7475547417410544], [0.005386434729533818, -0.8494850080109865], [0.014297703517204496, -0.9573968108644236]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]"
10,1,1,6,1,33.25941119994968,0.38387670007068664,0,0,0,0,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, -0.002822919050888828], [0, -0.03907835507743951], [-0.0197909514000153, -0.07875181200885029], [-0.02394140535591671, -0.13698023956664374], [-0.02394140535591671, -0.20473029678797594], [-0.02394140535591671, -0.2906691081101701], [-0.01588464179446103, -0.38808270389868005], [-0.006240939955748814, -0.4914778362706951], [0.0003814755474174092, -0.6462348363469901], [0.0009918364232852639, -0.7475547417410544], [0.005386434729533818, -0.8494850080109865], [0.014297703517204496, -0.9573968108644236]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]"
10,1,1,7,1,39.93208299996331,0.3328330999938771,0,0,0,0,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, -0.002822919050888828], [0, -0.03907835507743951], [-0.0197909514000153, -0.07875181200885029], [-0.02394140535591671, -0.13698023956664374], [-0.02394140535591671, -0.20473029678797594], [-0.02394140535591671, -0.2906691081101701], [-0.01588464179446103, -0.38808270389868005], [-0.006240939955748814, -0.4914778362706951], [0.0003814755474174092, -0.6462348363469901], [0.0009918364232852639, -0.7475547417410544], [0.005386434729533818, -0.8494850080109865], [0.014297703517204496, -0.9573968108644236]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]"
10,1,1,8,1,46.35354020004161,0.28331049997359514,0.47262170002795756,,0.6571860000258312,,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, -0.025772487983520276], [-0.012954909590295216, -0.06239414053559167], [-0.012954909590295216, -0.11268787670710312], [-0.012954909590295216, -0.18019378957808807], [-0.012954909590295216, -0.26051728084229797], [-0.012954909590295216, -0.35402456702525364], [-0.012954909590295216, -0.4547341115434501], [-0.009292744335088088, -0.5556572823682002], [-0.0019684138246738314, -0.6533150225070573], [0.0039215686274509665, -0.7430380712596323], [0.005386434729533818, -0.8734111543450065], [0.005386434729533818, -0.9543450064850844]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]"
10,1,1,9,1,53.11020849994384,0.38339169998653233,0,0,0,0,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, -0.025772487983520276], [-0.012954909590295216, -0.06239414053559167], [-0.012954909590295216, -0.11268787670710312], [-0.012954909590295216, -0.18019378957808807], [-0.012954909590295216, -0.26051728084229797], [-0.012954909590295216, -0.35402456702525364], [-0.012954909590295216, -0.4547341115434501], [-0.009292744335088088, -0.5556572823682002], [-0.0019684138246738314, -0.6533150225070573], [0.0039215686274509665, -0.7430380712596323], [0.005386434729533818, -0.8734111543450065], [0.005386434729533818, -0.9543450064850844]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]"
10,1,1,10,1,59.96557240001857,0.5171313000610098,0,0,0,0,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, -0.025772487983520276], [-0.012954909590295216, -0.06239414053559167], [-0.012954909590295216, -0.11268787670710312], [-0.012954909590295216, -0.18019378957808807], [-0.012954909590295216, -0.26051728084229797], [-0.012954909590295216, -0.35402456702525364], [-0.012954909590295216, -0.4547341115434501], [-0.009292744335088088, -0.5556572823682002], [-0.0019684138246738314, -0.6533150225070573], [0.0039215686274509665, -0.7430380712596323], [0.005386434729533818, -0.8734111543450065], [0.005386434729533818, -0.9543450064850844]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]"
