Time,X,Y
1.9122306001372635,0,0
1.929356599925086,0,0
1.9458868999499828,0,0
1.9625564999878407,0,0
1.9792727001477033,0,0
1.996612299932167,0,0
2.0122465000022203,0,0
2.0288625999819487,0,0
2.0459324000403285,0,0
2.06206539995037,0,0
2.079184800153598,0,0
2.096022200072184,0,0
2.1123736000154167,0,0
2.1293220000807196,0,0
2.1458058001007885,0,0
2.1630508999805897,0,0
2.1792560999747366,0,0
2.1958019000012428,0,0
2.2140216000843793,0,0
2.2280020001344383,0,0
2.2436611999291927,0,0
2.260006299940869,0,0
2.2766802001278847,0,0
2.2933831000700593,0,0
2.3094621000345796,0,0
2.3267244999296963,0,0
2.3434303000103682,0,0
2.360326200025156,0,0
2.377305000089109,0,0
2.3957468001171947,0,0
2.4126943999435753,0,0
2.4293023999780416,0,0
2.4453968999441713,0,0
2.4599874999839813,0,0
2.4772403000388294,0,0
2.495666699949652,0,0
2.5124516999349,0,0
2.5290852000471205,0,0
2.545640300028026,0,0
2.562308100052178,0,0
2.579169600037858,0,0
2.596079899929464,0,0
2.6122185001149774,0,0
2.6295909001491964,0,0
2.6462143000680953,0,0
2.6630045999772847,0,0
2.678996100090444,0,0
2.6960533999372274,0,0
2.712399899959564,0,0
2.7291862000711262,0,0
2.7455079001374543,0,0
2.762188500026241,0,0
2.779106799978763,0,0
2.7959704000968486,0,0
2.8124265000224113,0,0
2.8293238999322057,0,0
2.845727700041607,0,0
2.8629819001071155,0,0
2.8793786000460386,0,0
2.8961916000116616,0,0
2.9123538001440465,0,0
2.929027199978009,0,0
2.9462248999625444,0,0
2.962648200104013,0,0
2.9793396999593824,0,0
2.996199599932879,0,0
3.0127751999534667,0,0
3.0295679999981076,0,0
3.0459684999659657,0,0
3.062618700088933,0,0
3.079565100139007,0,0
3.095875000115484,0,0
3.11232820013538,0,0
3.1293423001188785,0,0
3.146158199990168,0,0
3.162685099989176,0,0
3.179471200099215,0,0
3.195819600019604,0,0
3.2123503000475466,0,0
3.2290225999895483,0,0
3.2458975000772625,0,0
3.262228900101036,0,0
3.279778999974951,0,0
3.2961772999260575,0,0
3.3125126000959426,0,0
3.3290312001481652,0,0
3.3457637999672443,0,0
3.362403300125152,0,0
3.3791122999973595,0,0
3.395655900007114,0,0
3.412221800070256,0,0
3.4291706001386046,0,0
3.446201200131327,0,0
3.462578499922529,0,0
3.4793388000689447,0,0
3.496215600054711,0,0
3.5129070000257343,0,0
3.5296404999680817,0,0
3.5462110000662506,0,0
3.5623779001180083,0,0
3.579186199931428,0,0
3.595656600082293,0,0
3.6124811000190675,0,0
3.629052500007674,0,0
3.645919500151649,0,0
3.6621846000198275,0,0
3.6792393000796437,0,0
3.6958745000883937,0,0
3.712854200042784,0,0
3.7293255999684334,0,0
3.7465741001069546,0,0
3.762439100071788,0,0
3.7794002001173794,0,0
3.795552199939266,0,0
3.8122805000748485,0,0
3.829096999950707,0,0
3.8457373999990523,0,0
3.86556509998627,0,0
3.877723600016907,0,0
3.8932539999950677,0,0
3.909634100040421,0,0
3.9265549001283944,0,0
3.943265400128439,0,0
3.960028799949214,0,0
3.976723999949172,0,0
3.993464400060475,0,0
4.010559499962255,0,0
4.029113500146195,0,0
4.045946000143886,0,0
4.062370199942961,0,0
4.079403700074181,0,0
4.095616500126198,0,0
4.112732300069183,0,0
4.129570299992338,0,0
4.146156399976462,0,0
4.162746099987999,0,0
4.179413500009105,0,0
4.196160899940878,0,0
4.2123084999620914,0,0
4.229205500101671,0,0
4.246046500047669,0,0
4.269228500081226,0,0
4.279051100136712,0,0
4.295967400074005,0,0
4.312131799990311,0,0
4.329115800093859,0,0
4.345692000119016,0,0
4.362797599984333,0,0
4.379447600105777,0,0
4.396263499977067,0,0
4.4128672000952065,0,0
4.42945499997586,0,0
4.446138000115752,0,0
4.46267529996112,0,0
4.479516900144517,0,0
4.496324900072068,0,0
4.512944699963555,0,0
4.529613000107929,0,0
4.546050600009039,0,0
4.562742399983108,0,0
4.579255199991167,0,0
4.595831100130454,0,0
4.612352499971166,0,0
4.629182799952105,0,0
4.6458795000799,-0.009414816510261659,0
4.662488000001758,-0.022842755779354573,-0.0037994964522773955
4.679251099936664,-0.031998168917372394,-0.014297703517204496
4.696279900148511,-0.050064850843061004,-0.02760357061112384
4.712992700049654,-0.06654459449149308,-0.04200808728160521
4.7292582001537085,-0.08155947203784242,-0.04969863431754029
4.747201600112021,-0.09987029831387806,-0.055558098725871696
4.762103199958801,-0.12172121766994737,-0.06239414053559167
4.778940099989995,-0.1480888075074388,-0.07252613107499806
4.795733799925074,-0.16627756160830087,-0.08229190508888384
4.812376700108871,-0.1800717174029145,-0.09571984435797665
4.828960899962112,-0.1902037079423209,-0.11073472190432598
4.845819900045171,-0.21217669947356377,-0.13551537346456088
4.862526100128889,-0.23707942320897235,-0.15199511711299307
4.8792254000436515,-0.2691844052796216,-0.16505683985656516
4.895902200136334,-0.3045853360799573,-0.17897306782635236
4.912663799943402,-0.3437705043106737,-0.19484245059891658
4.929828500142321,-0.37929350728618294,-0.21364156557564662
4.94642739999108,-0.4144502937361715,-0.23659113450827807
4.9629667000845075,-0.44570077058060575,-0.26308079652094296
4.979327300097793,-0.4715800717174029,-0.2920119020370794
